"Year","PCryonics","KarmaScore","CryonicsStatus","Sequences","TimeonLW","Meetups","LessWrongUse","HPMOR"
2012,0.1,0,"No - still considering it",75,NA,FALSE,"I've registered an account but never posted","Yes, all of it"
2012,0.3,0,"Yes - signed up or just finishing up paperwork",25,15,TRUE,"I've registered an account but never posted","Started it but haven't finished"
2012,0.25,0,"No - still considering it",25,20,FALSE,"I lurk but never registered an account","No"
2012,0.01,27,"No - still considering it",NA,20,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2012,0.1,350,"No - still considering it",NA,15,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2012,0.01,0,NA,NA,0,FALSE,"I lurk but never registered an account","No"
2012,0.25,19,"No - would like to sign up but haven't gotten around to it",NA,20,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2012,0.02,5,"No - still considering it",25,5,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2012,0.01,0,"No - still considering it",NA,NA,FALSE,"I lurk but never registered an account","No"
2012,0.02,0,"No - and do not want to sign up for cryonics",25,3,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0.15,0,"No - and do not want to sign up for cryonics",25,5,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.02,0,"No - and do not want to sign up for cryonics",25,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0.7,0,"No - still considering it",50,60,FALSE,"I lurk but never registered an account","No"
2012,0.1,0,"No - and do not want to sign up for cryonics",25,10,FALSE,"I've registered an account but never posted","Yes, all of it"
2012,NA,15,"No - would like to sign up but haven't gotten around to it",25,5,FALSE,"I've posted a comment but never a top-level post","No"
2012,0.03,0,"No - and do not want to sign up for cryonics",75,4,TRUE,"I lurk but never registered an account","Yes, all of it"
2012,1e-04,0,"No - and do not want to sign up for cryonics",25,NA,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0.02,0,"No - still considering it",25,15,FALSE,"I lurk but never registered an account","No"
2012,0,4,"No - and do not want to sign up for cryonics",50,0,FALSE,"I've posted in Discussion but not Main","Yes, all of it"
2012,0.1,NA,"No - and do not want to sign up for cryonics",NA,NA,FALSE,"I lurk but never registered an account","No"
2012,0.5,22,"Yes - signed up or just finishing up paperwork",NA,45,FALSE,"I've posted in Discussion but not Main","Yes, all of it"
2012,0.4,3,"No - would like to sign up but unavailable in my area",25,30,TRUE,"I've posted a comment but never a top-level post","No"
2012,1e-05,0,"No - and do not want to sign up for cryonics",25,15,FALSE,"I lurk but never registered an account","No"
2012,0.9,0,"Yes - signed up or just finishing up paperwork",NA,180,FALSE,"I lurk but never registered an account",NA
2012,0.005,0,"No - still considering it",25,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,1e-05,0,"No - and do not want to sign up for cryonics",50,20,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.25,25,"No - and do not want to sign up for cryonics",25,5,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2012,0,0,"No - and do not want to sign up for cryonics",NA,0,FALSE,"I lurk but never registered an account",NA
2012,0,0,"No - and do not want to sign up for cryonics",NA,0,FALSE,"I lurk but never registered an account","No"
2012,0.2,0,"No - still considering it",25,5,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.7,NA,"No - would like to sign up but haven't gotten around to it",NA,15,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.9,NA,"No - still considering it",25,5,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2012,0.1,0,"No - still considering it",NA,0,FALSE,"I lurk but never registered an account","No"
2012,0.5,1000,"No - still considering it",50,10,TRUE,"I've posted in Main","No"
2012,0.01,0,"No - would like to sign up but unavailable in my area",NA,15,TRUE,"I've registered an account but never posted",NA
2012,1e-04,0,"No - and do not want to sign up for cryonics",50,15,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0,NA,"No - and do not want to sign up for cryonics",25,30,FALSE,"I lurk but never registered an account","No"
2012,0.2,20,"No - still considering it",50,10,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2012,0.2,0,"No - still considering it",NA,1,FALSE,"I lurk but never registered an account","No"
2012,0.03,0,"Never thought about it / don't understand",75,1,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.8,0,"No - would like to sign up but unavailable in my area",50,20,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2012,0.1,7,"No - still considering it",25,1,FALSE,"I've posted a comment but never a top-level post","No"
2012,1,0,"No - would like to sign up but haven't gotten around to it",NA,120,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0.33,0,"No - would like to sign up but haven't gotten around to it",75,120,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.1,0,"No - still considering it",NA,15,TRUE,"I've registered an account but never posted","Yes, all of it"
2012,0.2,150,"No - would like to sign up but unavailable in my area",25,13,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2012,0.1,0,"No - and do not want to sign up for cryonics",NA,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2012,0.1,0,"No - and do not want to sign up for cryonics",50,NA,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0.5,100,"No - still considering it",25,10,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2012,NA,0,"No - still considering it",NA,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0.5,0,"No - still considering it",50,120,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0.2,10,"Yes - signed up or just finishing up paperwork",NA,30,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2012,0.4,NA,"No - would like to sign up but unavailable in my area",NA,40,FALSE,"I've registered an account but never posted","Yes, all of it"
2012,0.02,19,"No - still considering it",25,15,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2012,0.2,NA,"No - would like to sign up but unavailable in my area",25,10,FALSE,"I lurk but never registered an account","No"
2012,0.3,0,"No - still considering it",25,NA,TRUE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.5,0,"No - still considering it",75,10,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2012,NA,NA,"No - and do not want to sign up for cryonics",25,NA,FALSE,"I've registered an account but never posted","No"
2012,0.7,0,"No - still considering it",NA,30,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0.9,3,"No - would like to sign up but haven't gotten around to it",NA,30,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2012,0.02,0,"No - and do not want to sign up for cryonics",NA,10,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.05,0,"No - still considering it",NA,NA,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.05,0,"No - still considering it",NA,NA,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.06,1,"No - still considering it",25,20,FALSE,"I've posted a comment but never a top-level post","No"
2012,0.05,0,"No - and do not want to sign up for cryonics",25,5,FALSE,"I've registered an account but never posted","Yes, all of it"
2012,0.6,0,"No - still considering it",25,15,TRUE,"I lurk but never registered an account","Yes, all of it"
2012,0.1,75,"No - would like to sign up but haven't gotten around to it",NA,20,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2012,0.01,NA,"No - and do not want to sign up for cryonics",25,5,FALSE,"I lurk but never registered an account","No"
2012,0.001,0,"No - still considering it",25,10,FALSE,"I lurk but never registered an account","No"
2012,0,0,"No - and do not want to sign up for cryonics",25,15,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2012,0.1,0,"Never thought about it / don't understand",25,5,FALSE,"I've registered an account but never posted","No"
2012,0.05,0,"Yes - signed up or just finishing up paperwork",25,5,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.01,0,"Never thought about it / don't understand",NA,5,FALSE,"I lurk but never registered an account","No"
2012,0.72,0,"No - still considering it",50,0,FALSE,"I lurk but never registered an account",NA
2012,0,NA,"No - and do not want to sign up for cryonics",25,NA,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0.3,9,"No - still considering it",50,20,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2012,0.05,0,"No - and do not want to sign up for cryonics",50,10,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,5e-04,NA,"No - still considering it",NA,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2012,0.1,0,"No - and do not want to sign up for cryonics",25,2,FALSE,"I lurk but never registered an account","No"
2012,0,0,"Never thought about it / don't understand",25,1,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0.1,50,"No - still considering it",25,90,FALSE,"I've posted a comment but never a top-level post","No"
2012,0.005,0,"No - and do not want to sign up for cryonics",NA,0,FALSE,"I lurk but never registered an account","No"
2012,0.95,NA,"No - would like to sign up but unavailable in my area",25,4,FALSE,"I lurk but never registered an account","No"
2012,0.2,650,"No - would like to sign up but unavailable in my area",75,30,FALSE,"I've posted in Discussion but not Main","Yes, all of it"
2012,0.25,NA,"No - would like to sign up but unavailable in my area",25,5,FALSE,"I've posted a comment but never a top-level post","No"
2012,0.05,0,"No - still considering it",25,10,FALSE,"I've registered an account but never posted","No"
2012,0.2,0,"No - would like to sign up but haven't gotten around to it",NA,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,NA,NA,NA,25,1,FALSE,"I lurk but never registered an account","No"
2012,1e-04,0,"No - and do not want to sign up for cryonics",NA,15,FALSE,"I lurk but never registered an account","No"
2012,0.5,0,"No - still considering it",50,15,FALSE,"I lurk but never registered an account","No"
2012,NA,0,"Never thought about it / don't understand",25,5,FALSE,"I've registered an account but never posted","Yes, all of it"
2012,1e-04,0,"No - and do not want to sign up for cryonics",NA,10,FALSE,"I've registered an account but never posted","Yes, all of it"
2012,0.15,3,"No - still considering it",50,15,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2012,0.05,31,"No - still considering it",25,1,TRUE,"I've posted in Discussion but not Main",NA
2012,0.5,0,"No - still considering it",25,NA,FALSE,"I lurk but never registered an account","No"
2012,NA,25,"No - would like to sign up but haven't gotten around to it",25,45,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2012,0.5,0,"No - still considering it",75,30,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2012,0.05,0,"No - and do not want to sign up for cryonics",25,0,FALSE,"I lurk but never registered an account","Yes, all of it"
2012,0.01,NA,"No - and do not want to sign up for cryonics",NA,1,FALSE,"I lurk but never registered an account","No"
